image_id,disease,base_id,disease_list,match
healthy_246,['healthy'],healthy,['healthy'],1
healthy_247,['healthy'],healthy,['healthy'],1
healthy_248,['healthy'],healthy,['healthy'],1
healthy_249,['healthy'],healthy,['healthy'],1
healthy_25,['healthy'],healthy,['healthy'],1
healthy_250,['healthy'],healthy,['healthy'],1
healthy_251,['healthy'],healthy,['healthy'],1
healthy_252,['healthy'],healthy,['healthy'],1
healthy_253,['healthy'],healthy,['healthy'],1
healthy_254,['healthy'],healthy,['healthy'],1
healthy_255,['healthy'],healthy,['healthy'],1
healthy_256,['healthy'],healthy,['healthy'],1
healthy_257,['healthy'],healthy,['healthy'],1
healthy_258,['healthy'],healthy,['healthy'],1
healthy_259,['healthy'],healthy,['healthy'],1
healthy_26,['healthy'],healthy,['healthy'],1
healthy_260,['healthy'],healthy,['healthy'],1
healthy_261,['healthy'],healthy,['healthy'],1
healthy_262,['healthy'],healthy,['healthy'],1
healthy_263,['healthy'],healthy,['healthy'],1
healthy_264,['healthy'],healthy,['healthy'],1
healthy_265,['healthy'],healthy,['healthy'],1
healthy_266,['healthy'],healthy,['healthy'],1
healthy_267,['healthy'],healthy,['healthy'],1
healthy_268,['healthy'],healthy,['healthy'],1
healthy_269,['healthy'],healthy,['healthy'],1
healthy_27,['healthy'],healthy,['healthy'],1
healthy_270,['healthy'],healthy,['healthy'],1
healthy_271,['healthy'],healthy,['healthy'],1
healthy_272,['healthy'],healthy,['healthy'],1
healthy_273,['healthy'],healthy,['healthy'],1
healthy_274,['healthy'],healthy,['healthy'],1
healthy_275,['healthy'],healthy,['healthy'],1
healthy_276,['healthy'],healthy,['healthy'],1
healthy_277,['healthy'],healthy,['healthy'],1
healthy_278,['healthy'],healthy,['healthy'],1
healthy_279,['healthy'],healthy,['healthy'],1
healthy_28,['healthy'],healthy,['healthy'],1
healthy_280,['healthy'],healthy,['healthy'],1
healthy_282,['healthy'],healthy,['healthy'],1
healthy_283,['healthy'],healthy,['healthy'],1
healthy_284,['healthy'],healthy,['healthy'],1
healthy_285,['healthy'],healthy,['healthy'],1
healthy_286,['healthy'],healthy,['healthy'],1
healthy_287,['healthy'],healthy,['healthy'],1
healthy_288,['healthy'],healthy,['healthy'],1
healthy_289,['healthy'],healthy,['healthy'],1
healthy_29,['healthy'],healthy,['healthy'],1
healthy_290,['healthy'],healthy,['healthy'],1
healthy_291,['healthy'],healthy,['healthy'],1
healthy_292,['healthy'],healthy,['healthy'],1
healthy_293,['healthy'],healthy,['healthy'],1
healthy_294,['healthy'],healthy,['healthy'],1
healthy_295,['healthy'],healthy,['healthy'],1
healthy_296,['healthy'],healthy,['healthy'],1
healthy_297,['healthy'],healthy,['healthy'],1
healthy_298,['healthy'],healthy,['healthy'],1
healthy_299,['healthy'],healthy,['healthy'],1
healthy_3,['healthy'],healthy,['healthy'],1
healthy_30,['healthy'],healthy,['healthy'],1
healthy_300,['healthy'],healthy,['healthy'],1
healthy_301,['healthy'],healthy,['healthy'],1
healthy_302,['healthy'],healthy,['healthy'],1
healthy_303,['healthy'],healthy,['healthy'],1
healthy_304,['healthy'],healthy,['healthy'],1
healthy_305,['healthy'],healthy,['healthy'],1
healthy_306,['healthy'],healthy,['healthy'],1
healthy_307,['healthy'],healthy,['healthy'],1
healthy_309,['healthy'],healthy,['healthy'],1
healthy_31,['healthy'],healthy,['healthy'],1
healthy_310,['healthy'],healthy,['healthy'],1
healthy_311,['healthy'],healthy,['healthy'],1
healthy_312,['healthy'],healthy,['healthy'],1
healthy_313,['healthy'],healthy,['healthy'],1
healthy_314,['healthy'],healthy,['healthy'],1
healthy_315,['healthy'],healthy,['healthy'],1
healthy_316,['healthy'],healthy,['healthy'],1
healthy_317,['healthy'],healthy,['healthy'],1
healthy_318,['healthy'],healthy,['healthy'],1
healthy_319,['healthy'],healthy,['healthy'],1
healthy_32,['healthy'],healthy,['healthy'],1
healthy_320,['healthy'],healthy,['healthy'],1
healthy_321,['healthy'],healthy,['healthy'],1
healthy_322,['healthy'],healthy,['healthy'],1
healthy_323,['healthy'],healthy,['healthy'],1
healthy_324,['healthy'],healthy,['healthy'],1
healthy_325,['healthy'],healthy,['healthy'],1
healthy_326,['healthy'],healthy,['healthy'],1
healthy_327,['healthy'],healthy,['healthy'],1
healthy_328,['healthy'],healthy,['healthy'],1
healthy_329,['healthy'],healthy,['healthy'],1
healthy_33,['healthy'],healthy,['healthy'],1
healthy_330,['healthy'],healthy,['healthy'],1
healthy_332,['healthy'],healthy,['healthy'],1
healthy_333,['healthy'],healthy,['healthy'],1
healthy_334,['healthy'],healthy,['healthy'],1
healthy_335,['healthy'],healthy,['healthy'],1
healthy_336,['healthy'],healthy,['healthy'],1
healthy_338,['healthy'],healthy,['healthy'],1
healthy_339,['healthy'],healthy,['healthy'],1
healthy_34,['healthy'],healthy,['healthy'],1
healthy_340,['healthy'],healthy,['healthy'],1
healthy_341,['healthy'],healthy,['healthy'],1
healthy_342,['healthy'],healthy,['healthy'],1
healthy_343,['healthy'],healthy,['healthy'],1
healthy_344,['healthy'],healthy,['healthy'],1
healthy_345,['healthy'],healthy,['healthy'],1
healthy_346,['healthy'],healthy,['healthy'],1
healthy_347,['healthy'],healthy,['healthy'],1
healthy_348,['healthy'],healthy,['healthy'],1
healthy_349,['healthy'],healthy,['healthy'],1
healthy_350,['healthy'],healthy,['healthy'],1
healthy_351,['healthy'],healthy,['healthy'],1
healthy_352,['healthy'],healthy,['healthy'],1
healthy_353,['healthy'],healthy,['healthy'],1
healthy_354,['healthy'],healthy,['healthy'],1
healthy_355,['healthy'],healthy,['healthy'],1
healthy_356,['healthy'],healthy,['healthy'],1
healthy_357,['healthy'],healthy,['healthy'],1
healthy_358,['healthy'],healthy,['healthy'],1
healthy_359,['healthy'],healthy,['healthy'],1
healthy_36,['healthy'],healthy,['healthy'],1
healthy_360,['healthy'],healthy,['healthy'],1
healthy_361,['healthy'],healthy,['healthy'],1
healthy_362,['healthy'],healthy,['healthy'],1
healthy_363,['healthy'],healthy,['healthy'],1
healthy_364,['healthy'],healthy,['healthy'],1
healthy_365,['healthy'],healthy,['healthy'],1
healthy_366,['healthy'],healthy,['healthy'],1
healthy_367,['healthy'],healthy,['healthy'],1
healthy_368,['healthy'],healthy,['healthy'],1
healthy_369,['healthy'],healthy,['healthy'],1
healthy_37,['healthy'],healthy,['healthy'],1
healthy_370,['healthy'],healthy,['healthy'],1
healthy_371,['healthy'],healthy,['healthy'],1
healthy_372,['healthy'],healthy,['healthy'],1
healthy_373,['healthy'],healthy,['healthy'],1
healthy_374,['healthy'],healthy,['healthy'],1
healthy_375,['healthy'],healthy,['healthy'],1
healthy_376,['healthy'],healthy,['healthy'],1
healthy_377,['healthy'],healthy,['healthy'],1
healthy_378,['healthy'],healthy,['healthy'],1
healthy_379,['healthy'],healthy,['healthy'],1
healthy_38,['healthy'],healthy,['healthy'],1
healthy_380,['healthy'],healthy,['healthy'],1
healthy_381,['healthy'],healthy,['healthy'],1
healthy_382,['healthy'],healthy,['healthy'],1
healthy_383,['healthy'],healthy,['healthy'],1
healthy_384,['healthy'],healthy,['healthy'],1
healthy_385,['healthy'],healthy,['healthy'],1
healthy_386,['healthy'],healthy,['healthy'],1
healthy_387,['healthy'],healthy,['healthy'],1
healthy_388,['healthy'],healthy,['healthy'],1
healthy_389,['healthy'],healthy,['healthy'],1
healthy_39,['healthy'],healthy,['healthy'],1
healthy_390,['healthy'],healthy,['healthy'],1
healthy_391,['healthy'],healthy,['healthy'],1
healthy_392,['healthy'],healthy,['healthy'],1
healthy_393,['healthy'],healthy,['healthy'],1
healthy_394,['healthy'],healthy,['healthy'],1
healthy_395,['healthy'],healthy,['healthy'],1
healthy_396,['healthy'],healthy,['healthy'],1
healthy_397,['healthy'],healthy,['healthy'],1
healthy_398,['healthy'],healthy,['healthy'],1
healthy_399,['healthy'],healthy,['healthy'],1
healthy_4,['healthy'],healthy,['healthy'],1
healthy_400,['healthy'],healthy,['healthy'],1
healthy_401,['healthy'],healthy,['healthy'],1
healthy_402,['healthy'],healthy,['healthy'],1
healthy_403,['healthy'],healthy,['healthy'],1
healthy_405,['healthy'],healthy,['healthy'],1
healthy_406,['healthy'],healthy,['healthy'],1
healthy_407,['healthy'],healthy,['healthy'],1
healthy_408,['healthy'],healthy,['healthy'],1
healthy_409,['healthy'],healthy,['healthy'],1
healthy_41,['healthy'],healthy,['healthy'],1
healthy_410,['healthy'],healthy,['healthy'],1
healthy_411,['healthy'],healthy,['healthy'],1
healthy_413,['healthy'],healthy,['healthy'],1
healthy_414,['healthy'],healthy,['healthy'],1
healthy_415,['healthy'],healthy,['healthy'],1
healthy_416,['healthy'],healthy,['healthy'],1
healthy_417,['healthy'],healthy,['healthy'],1
healthy_418,['healthy'],healthy,['healthy'],1
healthy_419,['healthy'],healthy,['healthy'],1
healthy_420,['healthy'],healthy,['healthy'],1
healthy_421,['healthy'],healthy,['healthy'],1
healthy_422,['healthy'],healthy,['healthy'],1
healthy_423,['healthy'],healthy,['healthy'],1
healthy_425,['healthy'],healthy,['healthy'],1
healthy_426,['healthy'],healthy,['healthy'],1
healthy_427,['healthy'],healthy,['healthy'],1
healthy_428,['healthy'],healthy,['healthy'],1
healthy_429,['healthy'],healthy,['healthy'],1
healthy_43,['healthy'],healthy,['healthy'],1
healthy_430,['healthy'],healthy,['healthy'],1
healthy_431,['healthy'],healthy,['healthy'],1
healthy_432,['healthy'],healthy,['healthy'],1
healthy_433,['healthy'],healthy,['healthy'],1
healthy_434,['healthy'],healthy,['healthy'],1
healthy_436,['healthy'],healthy,['healthy'],1
healthy_438,['healthy'],healthy,['healthy'],1
healthy_439,['healthy'],healthy,['healthy'],1
healthy_44,['healthy'],healthy,['healthy'],1
healthy_440,['healthy'],healthy,['healthy'],1
healthy_441,['healthy'],healthy,['healthy'],1
healthy_443,['healthy'],healthy,['healthy'],1
healthy_444,['healthy'],healthy,['healthy'],1
healthy_445,['healthy'],healthy,['healthy'],1
healthy_446,['healthy'],healthy,['healthy'],1
healthy_447,['healthy'],healthy,['healthy'],1
healthy_448,['healthy'],healthy,['healthy'],1
healthy_449,['healthy'],healthy,['healthy'],1
healthy_45,['healthy'],healthy,['healthy'],1
healthy_450,['healthy'],healthy,['healthy'],1
healthy_451,['healthy'],healthy,['healthy'],1
healthy_452,['healthy'],healthy,['healthy'],1
healthy_453,['healthy'],healthy,['healthy'],1
healthy_454,['healthy'],healthy,['healthy'],1
healthy_455,['healthy'],healthy,['healthy'],1
healthy_456,['healthy'],healthy,['healthy'],1
healthy_457,['healthy'],healthy,['healthy'],1
healthy_458,['healthy'],healthy,['healthy'],1
healthy_459,['healthy'],healthy,['healthy'],1
healthy_46,['healthy'],healthy,['healthy'],1
healthy_460,['healthy'],healthy,['healthy'],1
healthy_461,['healthy'],healthy,['healthy'],1
healthy_462,['healthy'],healthy,['healthy'],1
healthy_463,['healthy'],healthy,['healthy'],1
healthy_464,['healthy'],healthy,['healthy'],1
healthy_465,['healthy'],healthy,['healthy'],1
healthy_466,['healthy'],healthy,['healthy'],1
healthy_467,['healthy'],healthy,['healthy'],1
healthy_468,['healthy'],healthy,['healthy'],1
healthy_469,['healthy'],healthy,['healthy'],1
healthy_47,['healthy'],healthy,['healthy'],1
healthy_470,['healthy'],healthy,['healthy'],1
healthy_471,['healthy'],healthy,['healthy'],1
healthy_473,['healthy'],healthy,['healthy'],1
healthy_474,['healthy'],healthy,['healthy'],1
healthy_475,['healthy'],healthy,['healthy'],1
healthy_476,['healthy'],healthy,['healthy'],1
healthy_477,['healthy'],healthy,['healthy'],1
healthy_478,['healthy'],healthy,['healthy'],1
healthy_479,['healthy'],healthy,['healthy'],1
healthy_48,['healthy'],healthy,['healthy'],1
healthy_480,['healthy'],healthy,['healthy'],1
healthy_481,['healthy'],healthy,['healthy'],1
healthy_482,['healthy'],healthy,['healthy'],1
healthy_483,['healthy'],healthy,['healthy'],1
healthy_484,['healthy'],healthy,['healthy'],1
healthy_485,['healthy'],healthy,['healthy'],1
healthy_486,['healthy'],healthy,['healthy'],1
healthy_487,['healthy'],healthy,['healthy'],1
healthy_488,['healthy'],healthy,['healthy'],1
healthy_489,['healthy'],healthy,['healthy'],1
healthy_49,['healthy'],healthy,['healthy'],1
healthy_490,['healthy'],healthy,['healthy'],1
healthy_491,['healthy'],healthy,['healthy'],1
healthy_492,['healthy'],healthy,['healthy'],1
healthy_493,['healthy'],healthy,['healthy'],1
healthy_494,['healthy'],healthy,['healthy'],1
healthy_495,['healthy'],healthy,['healthy'],1
healthy_497,['healthy'],healthy,['healthy'],1
healthy_498,['healthy'],healthy,['healthy'],1
healthy_499,['healthy'],healthy,['healthy'],1
healthy_5,['healthy'],healthy,['healthy'],1
healthy_50,['healthy'],healthy,['healthy'],1
healthy_500,['healthy'],healthy,['healthy'],1
healthy_501,['healthy'],healthy,['healthy'],1
healthy_503,['healthy'],healthy,['healthy'],1
healthy_504,['healthy'],healthy,['healthy'],1
healthy_505,['healthy'],healthy,['healthy'],1
healthy_506,['healthy'],healthy,['healthy'],1
healthy_507,['healthy'],healthy,['healthy'],1
healthy_508,['healthy'],healthy,['healthy'],1
healthy_509,['healthy'],healthy,['healthy'],1
healthy_51,['healthy'],healthy,['healthy'],1
healthy_510,['healthy'],healthy,['healthy'],1
healthy_511,['healthy'],healthy,['healthy'],1
healthy_512,['healthy'],healthy,['healthy'],1
healthy_513,['healthy'],healthy,['healthy'],1
healthy_514,['healthy'],healthy,['healthy'],1
healthy_516,['healthy'],healthy,['healthy'],1
healthy_517,['healthy'],healthy,['healthy'],1
healthy_518,['healthy'],healthy,['healthy'],1
healthy_519,['healthy'],healthy,['healthy'],1
healthy_52,['healthy'],healthy,['healthy'],1
healthy_520,['healthy'],healthy,['healthy'],1
healthy_521,['healthy'],healthy,['healthy'],1
healthy_522,['healthy'],healthy,['healthy'],1
healthy_523,['healthy'],healthy,['healthy'],1
healthy_524,['healthy'],healthy,['healthy'],1
healthy_525,['healthy'],healthy,['healthy'],1
healthy_526,['healthy'],healthy,['healthy'],1
healthy_527,['healthy'],healthy,['healthy'],1
healthy_528,['healthy'],healthy,['healthy'],1
healthy_529,['healthy'],healthy,['healthy'],1
healthy_53,['healthy'],healthy,['healthy'],1
healthy_530,['healthy'],healthy,['healthy'],1
healthy_531,['healthy'],healthy,['healthy'],1
healthy_532,['healthy'],healthy,['healthy'],1
healthy_533,['healthy'],healthy,['healthy'],1
healthy_534,['healthy'],healthy,['healthy'],1
healthy_535,['healthy'],healthy,['healthy'],1
healthy_536,['healthy'],healthy,['healthy'],1
healthy_537,['healthy'],healthy,['healthy'],1
healthy_539,['healthy'],healthy,['healthy'],1
healthy_54,['healthy'],healthy,['healthy'],1
healthy_540,['healthy'],healthy,['healthy'],1
healthy_541,['healthy'],healthy,['healthy'],1
healthy_542,['healthy'],healthy,['healthy'],1
healthy_543,['healthy'],healthy,['healthy'],1
healthy_545,['healthy'],healthy,['healthy'],1
healthy_546,['healthy'],healthy,['healthy'],1
healthy_547,['healthy'],healthy,['healthy'],1
healthy_548,['healthy'],healthy,['healthy'],1
healthy_549,['healthy'],healthy,['healthy'],1
healthy_55,['healthy'],healthy,['healthy'],1
healthy_550,['healthy'],healthy,['healthy'],1
healthy_551,['healthy'],healthy,['healthy'],1
healthy_552,['healthy'],healthy,['healthy'],1
healthy_553,['healthy'],healthy,['healthy'],1
healthy_554,['healthy'],healthy,['healthy'],1
healthy_555,['healthy'],healthy,['healthy'],1
healthy_556,['healthy'],healthy,['healthy'],1
healthy_557,['healthy'],healthy,['healthy'],1
healthy_558,['healthy'],healthy,['healthy'],1
healthy_559,['healthy'],healthy,['healthy'],1
healthy_56,['healthy'],healthy,['healthy'],1
healthy_560,['healthy'],healthy,['healthy'],1
healthy_561,['healthy'],healthy,['healthy'],1
healthy_562,['healthy'],healthy,['healthy'],1
healthy_563,['healthy'],healthy,['healthy'],1
healthy_564,['healthy'],healthy,['healthy'],1
healthy_565,['healthy'],healthy,['healthy'],1
healthy_566,['healthy'],healthy,['healthy'],1
healthy_567,['healthy'],healthy,['healthy'],1
healthy_568,['healthy'],healthy,['healthy'],1
healthy_569,['healthy'],healthy,['healthy'],1
healthy_57,['healthy'],healthy,['healthy'],1
healthy_570,['healthy'],healthy,['healthy'],1
healthy_571,['healthy'],healthy,['healthy'],1
healthy_572,['healthy'],healthy,['healthy'],1
healthy_573,['healthy'],healthy,['healthy'],1
healthy_574,['healthy'],healthy,['healthy'],1
healthy_575,['healthy'],healthy,['healthy'],1
healthy_576,['healthy'],healthy,['healthy'],1
healthy_577,['healthy'],healthy,['healthy'],1
healthy_578,['healthy'],healthy,['healthy'],1
healthy_579,['healthy'],healthy,['healthy'],1
healthy_58,['healthy'],healthy,['healthy'],1
healthy_580,['healthy'],healthy,['healthy'],1
healthy_582,['healthy'],healthy,['healthy'],1
healthy_583,['healthy'],healthy,['healthy'],1
healthy_584,['healthy'],healthy,['healthy'],1
healthy_585,['healthy'],healthy,['healthy'],1
healthy_586,['healthy'],healthy,['healthy'],1
healthy_588,['healthy'],healthy,['healthy'],1
healthy_589,['healthy'],healthy,['healthy'],1
healthy_59,['healthy'],healthy,['healthy'],1
healthy_590,['healthy'],healthy,['healthy'],1
healthy_591,['healthy'],healthy,['healthy'],1
healthy_592,['healthy'],healthy,['healthy'],1
healthy_593,['healthy'],healthy,['healthy'],1
healthy_594,['healthy'],healthy,['healthy'],1
healthy_595,['healthy'],healthy,['healthy'],1
healthy_596,['healthy'],healthy,['healthy'],1
healthy_597,['healthy'],healthy,['healthy'],1
healthy_598,['healthy'],healthy,['healthy'],1
healthy_599,['healthy'],healthy,['healthy'],1
healthy_6,['healthy'],healthy,['healthy'],1
healthy_600,['healthy'],healthy,['healthy'],1
healthy_601,['healthy'],healthy,['healthy'],1
healthy_602,['healthy'],healthy,['healthy'],1
healthy_603,['healthy'],healthy,['healthy'],1
healthy_604,['healthy'],healthy,['healthy'],1
healthy_605,['healthy'],healthy,['healthy'],1
healthy_606,['healthy'],healthy,['healthy'],1
healthy_607,['healthy'],healthy,['healthy'],1
healthy_608,['healthy'],healthy,['healthy'],1
healthy_609,['healthy'],healthy,['healthy'],1
healthy_61,['healthy'],healthy,['healthy'],1
healthy_610,['healthy'],healthy,['healthy'],1
healthy_612,['healthy'],healthy,['healthy'],1
healthy_614,['healthy'],healthy,['healthy'],1
healthy_615,['healthy'],healthy,['healthy'],1
healthy_617,['healthy'],healthy,['healthy'],1
healthy_618,['healthy'],healthy,['healthy'],1
healthy_619,['healthy'],healthy,['healthy'],1
healthy_62,['healthy'],healthy,['healthy'],1
healthy_620,['healthy'],healthy,['healthy'],1
healthy_621,['healthy'],healthy,['healthy'],1
healthy_622,['healthy'],healthy,['healthy'],1
healthy_623,['healthy'],healthy,['healthy'],1
healthy_624,['healthy'],healthy,['healthy'],1
healthy_625,['healthy'],healthy,['healthy'],1
healthy_626,['healthy'],healthy,['healthy'],1
healthy_627,['healthy'],healthy,['healthy'],1
healthy_628,['healthy'],healthy,['healthy'],1
healthy_629,['healthy'],healthy,['healthy'],1
healthy_63,['healthy'],healthy,['healthy'],1
healthy_630,['healthy'],healthy,['healthy'],1
healthy_631,['healthy'],healthy,['healthy'],1
healthy_632,['healthy'],healthy,['healthy'],1
healthy_633,['healthy'],healthy,['healthy'],1
healthy_634,['healthy'],healthy,['healthy'],1
healthy_635,['healthy'],healthy,['healthy'],1
healthy_636,['healthy'],healthy,['healthy'],1
healthy_637,['healthy'],healthy,['healthy'],1
healthy_638,['healthy'],healthy,['healthy'],1
healthy_639,['healthy'],healthy,['healthy'],1
healthy_640,['healthy'],healthy,['healthy'],1
healthy_641,['healthy'],healthy,['healthy'],1
healthy_643,['healthy'],healthy,['healthy'],1
healthy_644,['healthy'],healthy,['healthy'],1
healthy_645,['healthy'],healthy,['healthy'],1
healthy_647,['healthy'],healthy,['healthy'],1
healthy_648,['healthy'],healthy,['healthy'],1
healthy_649,['healthy'],healthy,['healthy'],1
healthy_65,['healthy'],healthy,['healthy'],1
healthy_650,['healthy'],healthy,['healthy'],1
healthy_651,['healthy'],healthy,['healthy'],1
healthy_652,['healthy'],healthy,['healthy'],1
healthy_653,['healthy'],healthy,['healthy'],1
healthy_654,['healthy'],healthy,['healthy'],1
healthy_656,['healthy'],healthy,['healthy'],1
healthy_657,['healthy'],healthy,['healthy'],1
healthy_658,['healthy'],healthy,['healthy'],1
healthy_659,['healthy'],healthy,['healthy'],1
healthy_66,['healthy'],healthy,['healthy'],1
healthy_660,['healthy'],healthy,['healthy'],1
healthy_662,['healthy'],healthy,['healthy'],1
healthy_663,['healthy'],healthy,['healthy'],1
healthy_664,['healthy'],healthy,['healthy'],1
healthy_665,['healthy'],healthy,['healthy'],1
healthy_666,['healthy'],healthy,['healthy'],1
healthy_667,['healthy'],healthy,['healthy'],1
healthy_668,['healthy'],healthy,['healthy'],1
healthy_669,['healthy'],healthy,['healthy'],1
healthy_67,['healthy'],healthy,['healthy'],1
healthy_671,['healthy'],healthy,['healthy'],1
healthy_672,['healthy'],healthy,['healthy'],1
healthy_674,['healthy'],healthy,['healthy'],1
healthy_675,['healthy'],healthy,['healthy'],1
healthy_676,['healthy'],healthy,['healthy'],1
healthy_677,['healthy'],healthy,['healthy'],1
healthy_678,['healthy'],healthy,['healthy'],1
healthy_679,['healthy'],healthy,['healthy'],1
healthy_68,['healthy'],healthy,['healthy'],1
healthy_680,['healthy'],healthy,['healthy'],1
healthy_681,['healthy'],healthy,['healthy'],1
healthy_684,['healthy'],healthy,['healthy'],1
healthy_685,['healthy'],healthy,['healthy'],1
healthy_686,['healthy'],healthy,['healthy'],1
healthy_687,['healthy'],healthy,['healthy'],1
healthy_689,['healthy'],healthy,['healthy'],1
healthy_69,['healthy'],healthy,['healthy'],1
healthy_690,['healthy'],healthy,['healthy'],1
healthy_691,['healthy'],healthy,['healthy'],1
healthy_692,['healthy'],healthy,['healthy'],1
healthy_694,['healthy'],healthy,['healthy'],1
healthy_695,['healthy'],healthy,['healthy'],1
healthy_696,['healthy'],healthy,['healthy'],1
healthy_697,['healthy'],healthy,['healthy'],1
healthy_698,['healthy'],healthy,['healthy'],1
healthy_699,['healthy'],healthy,['healthy'],1
healthy_7,['healthy'],healthy,['healthy'],1
healthy_70,['healthy'],healthy,['healthy'],1
healthy_700,['healthy'],healthy,['healthy'],1
healthy_702,['healthy'],healthy,['healthy'],1
healthy_703,['healthy'],healthy,['healthy'],1
healthy_704,['healthy'],healthy,['healthy'],1
healthy_705,['healthy'],healthy,['healthy'],1
healthy_706,['healthy'],healthy,['healthy'],1
healthy_707,['healthy'],healthy,['healthy'],1
healthy_708,['healthy'],healthy,['healthy'],1
healthy_712,['healthy'],healthy,['healthy'],1
healthy_713,['healthy'],healthy,['healthy'],1
healthy_714,['healthy'],healthy,['healthy'],1
healthy_715,['healthy'],healthy,['healthy'],1
healthy_716,['healthy'],healthy,['healthy'],1
healthy_717,['healthy'],healthy,['healthy'],1
healthy_719,['healthy'],healthy,['healthy'],1
healthy_72,['healthy'],healthy,['healthy'],1
healthy_720,['healthy'],healthy,['healthy'],1
healthy_721,['healthy'],healthy,['healthy'],1
healthy_722,['healthy'],healthy,['healthy'],1
healthy_723,['healthy'],healthy,['healthy'],1
healthy_724,['healthy'],healthy,['healthy'],1
healthy_725,['healthy'],healthy,['healthy'],1
healthy_726,['healthy'],healthy,['healthy'],1
healthy_727,['healthy'],healthy,['healthy'],1
healthy_728,['healthy'],healthy,['healthy'],1
healthy_729,['healthy'],healthy,['healthy'],1
healthy_73,['healthy'],healthy,['healthy'],1
healthy_730,['healthy'],healthy,['healthy'],1
healthy_731,['healthy'],healthy,['healthy'],1
healthy_733,['healthy'],healthy,['healthy'],1
healthy_734,['healthy'],healthy,['healthy'],1
healthy_736,['healthy'],healthy,['healthy'],1
healthy_737,['healthy'],healthy,['healthy'],1
healthy_738,['healthy'],healthy,['healthy'],1
healthy_739,['healthy'],healthy,['healthy'],1
healthy_74,['healthy'],healthy,['healthy'],1
healthy_740,['healthy'],healthy,['healthy'],1
healthy_741,['healthy'],healthy,['healthy'],1
healthy_743,['healthy'],healthy,['healthy'],1
healthy_744,['healthy'],healthy,['healthy'],1
healthy_746,['healthy'],healthy,['healthy'],1
healthy_747,['healthy'],healthy,['healthy'],1
healthy_748,['healthy'],healthy,['healthy'],1
healthy_749,['healthy'],healthy,['healthy'],1
healthy_75,['healthy'],healthy,['healthy'],1
healthy_750,['healthy'],healthy,['healthy'],1
healthy_751,['healthy'],healthy,['healthy'],1
healthy_752,['healthy'],healthy,['healthy'],1
healthy_753,['healthy'],healthy,['healthy'],1
healthy_755,['healthy'],healthy,['healthy'],1
healthy_756,['healthy'],healthy,['healthy'],1
healthy_757,['healthy'],healthy,['healthy'],1
healthy_758,['healthy'],healthy,['healthy'],1
healthy_76,['healthy'],healthy,['healthy'],1
healthy_760,['healthy'],healthy,['healthy'],1
healthy_761,['healthy'],healthy,['healthy'],1
healthy_762,['healthy'],healthy,['healthy'],1
healthy_763,['healthy'],healthy,['healthy'],1
healthy_764,['healthy'],healthy,['healthy'],1
healthy_765,['healthy'],healthy,['healthy'],1
healthy_767,['healthy'],healthy,['healthy'],1
healthy_768,['healthy'],healthy,['healthy'],1
healthy_769,['healthy'],healthy,['healthy'],1
healthy_770,['healthy'],healthy,['healthy'],1
healthy_771,['healthy'],healthy,['healthy'],1
healthy_772,['healthy'],healthy,['healthy'],1
healthy_773,['healthy'],healthy,['healthy'],1
healthy_774,['healthy'],healthy,['healthy'],1
healthy_775,['healthy'],healthy,['healthy'],1
healthy_777,['healthy'],healthy,['healthy'],1
healthy_778,['healthy'],healthy,['healthy'],1
healthy_78,['healthy'],healthy,['healthy'],1
healthy_780,['healthy'],healthy,['healthy'],1
healthy_782,['healthy'],healthy,['healthy'],1
healthy_783,['healthy'],healthy,['healthy'],1
healthy_785,['healthy'],healthy,['healthy'],1
healthy_786,['healthy'],healthy,['healthy'],1
healthy_787,['healthy'],healthy,['healthy'],1
healthy_788,['healthy'],healthy,['healthy'],1
healthy_789,['healthy'],healthy,['healthy'],1
healthy_79,['healthy'],healthy,['healthy'],1
healthy_790,['healthy'],healthy,['healthy'],1
healthy_792,['healthy'],healthy,['healthy'],1
healthy_793,['healthy'],healthy,['healthy'],1
healthy_795,['healthy'],healthy,['healthy'],1
healthy_796,['healthy'],healthy,['healthy'],1
healthy_797,['healthy'],healthy,['healthy'],1
healthy_798,['healthy'],healthy,['healthy'],1
healthy_799,['healthy'],healthy,['healthy'],1
healthy_8,['healthy'],healthy,['healthy'],1
healthy_80,['healthy'],healthy,['healthy'],1
healthy_800,['healthy'],healthy,['healthy'],1
healthy_801,['healthy'],healthy,['healthy'],1
healthy_803,['healthy'],healthy,['healthy'],1
healthy_804,['healthy'],healthy,['healthy'],1
healthy_805,['healthy'],healthy,['healthy'],1
healthy_806,['healthy'],healthy,['healthy'],1
healthy_807,['healthy'],healthy,['healthy'],1
healthy_809,['healthy'],healthy,['healthy'],1
healthy_81,['healthy'],healthy,['healthy'],1
healthy_810,['healthy'],healthy,['healthy'],1
healthy_811,['healthy'],healthy,['healthy'],1
healthy_812,['healthy'],healthy,['healthy'],1
healthy_813,['healthy'],healthy,['healthy'],1
healthy_814,['healthy'],healthy,['healthy'],1
healthy_815,['healthy'],healthy,['healthy'],1
healthy_816,['healthy'],healthy,['healthy'],1
healthy_817,['healthy'],healthy,['healthy'],1
healthy_818,['healthy'],healthy,['healthy'],1
healthy_819,['healthy'],healthy,['healthy'],1
healthy_82,['healthy'],healthy,['healthy'],1
healthy_820,['healthy'],healthy,['healthy'],1
healthy_821,['healthy'],healthy,['healthy'],1
